grid_id,year,grid_row,grid_col,grid_row_norm,grid_col_norm,dist_to_centre_norm,built_percent,ndvi_mean,nighttime_mean,nighttime_norm,built_change,ndvi_change,night_change,built_change_avg,ndvi_change_avg,night_change_avg,night_change_avg_norm,ntl_vs_built,built_percent_lag1,built_percent_lag2,nighttime_norm_lag1,nighttime_norm_lag2,built_change_avg_lag2,neighbor_built_avg,neighbor_ntl_avg,neighbor_ndvi_avg,center_lat,center_lon,area_name,dist_to_highway,road_density,intersection_density,population_density,population_density_norm,growth_class
grid_2_5,2017,2,5,0.222222222,0.555555556,0.400616808,0.215744,0.382366,4.043959,0.142585142,0.022925,0,0.694726,0.0114625,-0.0050645,0.2782215,0.406185229,0.660896623,0.192819,0.192819,0,0,0,0.128052,0.155118713,0.41147075,23.205,72.6785,Sector 9,1475.272156,0,0,3.019643545,0.04461142,low
grid_2_5,2018,2,5,0.222222222,0.555555556,0.400616808,0.264915,0.340912,4.820545,0.301971181,0.049171,-0.041454,0.776586,0.024032,-0.017194333,0.444343,0.56819092,1.139875208,0.215744,0.192819,0.142585142,0,0,0.1454335,0.179363894,0.4081585,23.205,72.6785,Sector 9,1475.272156,0,0,3.536055565,0.056799258,medium
grid_2_5,2019,2,5,0.222222222,0.555555556,0.400616808,0.258739,0.293576,5.419867,0.424975664,-0.006176,-0.047336,0.599322,0.021973333,-0.029596667,0.690211333,0.807967646,1.642481502,0.264915,0.215744,0.301971181,0.142585142,0.0114625,0.14133275,0.374271074,0.361842,23.205,72.6785,Sector 9,1475.272156,0,0,3.371026516,0.052904408,medium
grid_2_5,2020,2,5,0.222222222,0.555555556,0.400616808,0.271114,0.35654,4.978549,0.334399826,0.012375,0.062964,-0.441318,0.018456667,-0.008608667,0.31153,0.438668481,1.233424287,0.258739,0.264915,0.424975664,0.301971181,0.024032,0.149459625,0.407328993,0.39442775,23.205,72.6785,Sector 9,1475.272156,0,0,2.556681395,0.033685053,low
grid_2_5,2021,2,5,0.222222222,0.555555556,0.400616808,0.269144,0.372408,5.577312,0.45728958,-0.00197,0.015868,0.598763,0.001409667,0.010498667,0.252255667,0.380862722,1.699045421,0.271114,0.258739,0.334399826,0.424975664,0.021973333,0.151166125,0.483460579,0.41315625,23.205,72.6785,Sector 9,1475.272156,0,0,6.547572374,0.127874051,low
grid_2_5,2022,2,5,0.222222222,0.555555556,0.400616808,0.266573,0.370211,5.668965,0.476100386,-0.002571,-0.002197,0.091653,0.002611333,0.025545,0.083032667,0.215832373,1.785997081,0.269144,0.271114,0.45728958,0.334399826,0.018456667,0.15664375,0.587654213,0.4089265,23.205,72.6785,Sector 9,1475.272156,0,0,6.547572374,0.127874051,low
grid_2_5,2023,2,5,0.222222222,0.555555556,0.400616808,0.272924,0.366206,7.639916,0.880617171,0.006351,-0.004005,1.970951,0.000603333,0.003222,0.887122333,1,3.22659035,0.266573,0.269144,0.476100386,0.45728958,0.001409667,0.160937375,0.859980525,0.404822625,23.205,72.6785,Sector 9,1475.272156,0,0,6.547572374,0.127874051,low
grid_2_5,2024,2,5,0.222222222,0.555555556,0.400616808,0.269441,0.405511,8.221592,1,-0.003483,0.039305,0.581676,9.90E-05,0.011034333,0.881426667,0.994445449,3.711373876,0.272924,0.266573,0.880617171,0.476100386,0.002611333,0.155022,0.994005951,0.422611375,23.205,72.6785,Sector 9,1475.272156,0,0,6.547572374,0.127874051,low
grid_2_6,2016,2,6,0.222222222,0.666666667,0.458122847,0.114565,0.227251,3.755564,0,0,0.001711,0.954106,0,0.001711,0.954106,0.496322321,0,0.114565,0.114565,0,0,0,0.107051875,0,0.221216,23.205,72.6915,Sector 11,2708.116845,0,0,2.840337276,0.040379614,low
grid_2_6,2017,2,6,0.222222222,0.666666667,0.458122847,0.133027,0.41414,4.451097,0.094748524,0.018462,0,0.695533,0.009231,0.0008555,0.8248195,0.402066339,0.712244974,0.114565,0.114565,0,0,0,0.119984875,0.095672654,0.414849,23.205,72.6915,Sector 11,2708.116845,0,0,2.912592411,0.042084907,low
grid_2_6,2018,2,6,0.222222222,0.666666667,0.458122847,0.141299,0.448148,5.135034,0.187917391,0.008272,0.034008,0.683937,0.008911333,0.011906333,0.777858667,0.367829667,1.329917844,0.133027,0.114565,0.094748524,0,0,0.137184125,0.185554907,0.41951575,23.205,72.6915,Sector 11,2708.116845,0,0,2.674468517,0.036464946,low
grid_2_6,2019,2,6,0.222222222,0.666666667,0.458122847,0.151588,0.440821,6.1052,0.320077615,0.010289,-0.007327,0.970166,0.012341,0.008893667,0.783212,0.371732501,2.111483123,0.141299,0.133027,0.187917391,0.094748524,0.009231,0.14237575,0.276985825,0.374699125,23.205,72.6915,Sector 11,2708.116845,0,0,2.70442915,0.037172047,medium
grid_2_6,2020,2,6,0.222222222,0.666666667,0.458122847,0.15812,0.441901,5.595007,0.25057691,0.006532,0.00108,-0.510193,0.008364333,0.009253667,0.381303333,0.078722048,1.584716199,0.151588,0.141299,0.320077615,0.187917391,0.008911333,0.1471275,0.265849535,0.4057825,23.205,72.6915,Sector 11,2708.116845,0,0,2.678070307,0.036549952,low
grid_2_6,2021,2,6,0.222222222,0.666666667,0.458122847,0.17107,0.426707,6.161465,0.327742278,0.01295,-0.015194,0.566458,0.009923667,-0.007147,0.342143667,0.050172796,1.915826047,0.15812,0.151588,0.25057691,0.320077615,0.012341,0.150006,0.541499301,0.4168415,23.205,72.6915,Sector 11,2708.116845,0,0,6.547572374,0.127874051,medium
grid_2_6,2022,2,6,0.222222222,0.666666667,0.458122847,0.16888,0.436663,6.925172,0.43177776,-0.00219,0.009956,0.763707,0.005764,-0.001386,0.273324,0,2.556698269,0.17107,0.15812,0.327742278,0.25057691,0.008364333,0.155629875,0.597651249,0.412873,23.205,72.6915,Sector 11,2708.116845,0,0,6.547572374,0.127874051,low
grid_2_6,2023,2,6,0.222222222,0.666666667,0.458122847,0.180083,0.467024,10.278704,0.888610446,0.011203,0.030361,3.353532,0.007321,0.008374333,1.561232333,0.938946172,4.934421972,0.16888,0.17107,0.43177776,0.327742278,0.009923667,0.164626375,0.880294367,0.425767125,23.205,72.6915,Sector 11,2708.116845,0,0,6.547572374,0.127874051,medium
grid_2_6,2024,2,6,0.222222222,0.666666667,0.458122847,0.175494,0.455459,11.096396,1,-0.004589,-0.011565,0.817692,0.001474667,0.009584,1.644977,1,5.698168039,0.180083,0.16888,0.888610446,0.43177776,0.005764,0.158349375,0.983110153,0.426995875,23.205,72.6915,Sector 11,2708.116845,0,0,6.547572374,0.127874051,medium
grid_2_7,2016,2,7,0.222222222,0.777777778,0.555555556,0.075366,0.242122,1.669546,0,0,-0.004009,-0.211262,0,-0.004009,-0.211262,0,0,0.075366,0.075366,0,0,0,0.122608625,0.003240132,0.230331,23.205,72.7045,Sector 14,3999.75154,0,0,1.480003476,0.008274382,low
grid_2_7,2017,2,7,0.222222222,0.777777778,0.555555556,0.081781,0.425988,1.997959,0.097979155,0.006415,0,0.328413,0.0032075,-0.0020045,0.0585755,0.277477948,1.198052817,0.075366,0.075366,0,0,0,0.14186375,0.057683214,0.422691625,23.205,72.7045,Sector 14,3999.75154,0,0,1.62469089,0.011689149,low
grid_2_7,2018,2,7,0.222222222,0.777777778,0.555555556,0.081965,0.461546,2.326453,0.195982477,0.000184,0.035558,0.328494,0.002199667,0.010516333,0.148548333,0.369998362,2.391021602,0.081781,0.075366,0.097979155,0,0,0.155683125,0.132283005,0.43239975,23.205,72.7045,Sector 14,3999.75154,0,0,1.587364316,0.010808205,low
grid_2_7,2019,2,7,0.222222222,0.777777778,0.555555556,0.093361,0.429317,2.524627,0.255105962,0.011396,-0.032229,0.198174,0.005998333,0.001109667,0.285027,0.510341421,2.732438914,0.081965,0.081781,0.195982477,0.097979155,0.0032075,0.16817025,0.191930024,0.401985375,23.205,72.7045,Sector 14,3999.75154,0,0,1.708916187,0.01367695,low
grid_2_7,2020,2,7,0.222222222,0.777777778,0.555555556,0.088242,0.457049,2.424977,0.225376253,-0.005119,0.027732,-0.09965,0.002153667,0.010353667,0.142339333,0.363613554,2.554041149,0.093361,0.081965,0.255105962,0.195982477,0.002199667,0.167417375,0.169104334,0.4160935,23.205,72.7045,Sector 14,3999.75154,0,0,1.849627376,0.016997874,low
grid_2_7,2021,2,7,0.222222222,0.777777778,0.555555556,0.095266,0.442048,4.095555,0.723778636,0.007024,-0.015001,1.670578,0.004433667,-0.006499333,0.589700667,0.823641922,7.597369871,0.088242,0.093361,0.225376253,0.255105962,0.005998333,0.171095,0.592918307,0.420136125,23.205,72.7045,Sector 14,3999.75154,0,0,6.547572374,0.127874051,low
grid_2_7,2022,2,7,0.222222222,0.777777778,0.555555556,0.103402,0.43582,4.059792,0.713109056,0.008136,-0.006228,-0.035763,0.003347,0.002167667,0.511721667,0.743454946,6.896405871,0.095266,0.088242,0.723778636,0.225376253,0.002153667,0.175517125,0.733239623,0.42066875,23.205,72.7045,Sector 14,3999.75154,0,0,6.547572374,0.127874051,low
grid_2_7,2023,2,7,0.222222222,0.777777778,0.555555556,0.107454,0.483679,4.708585,0.906670792,0.004052,0.047859,0.648793,0.006404,0.008876667,0.761202667,1,8.437678951,0.103402,0.095266,0.713109056,0.723778636,0.004433667,0.190998125,0.932119412,0.449262375,23.205,72.7045,Sector 14,3999.75154,0,0,6.547572374,0.127874051,low
grid_2_7,2024,2,7,0.222222222,0.777777778,0.555555556,0.100514,0.443184,5.021412,1,-0.00694,-0.040495,0.312827,0.001749333,0.000378667,0.308619,0.534601429,9.948763866,0.107454,0.103402,0.906670792,0.713109056,0.003347,0.186789125,0.948648239,0.4376165,23.205,72.7045,Sector 14,3999.75154,0,0,6.547572374,0.127874051,low
grid_2_8,2016,2,8,0.222222222,0.888888889,0.675862503,0.188359,0.235581,3.213859,0.025921059,0,-0.008648,-0.163707,0,-0.008648,-0.163707,0.012248171,0.137614459,0.188359,0.188359,0.025921059,0.025921059,0,0.107674875,0,0.237666,23.205,72.7175,Sector 15,5314.332539,0,0,5.389574051,0.100544139,low
grid_2_8,2017,2,8,0.222222222,0.888888889,0.675862503,0.214946,0.421052,2.96977,0,0.026587,0,-0.244089,0.0132935,-0.004324,-0.203898,0,0,0.188359,0.188359,0.025921059,0.025921059,0,0.12507375,0.063937851,0.435299,23.205,72.7175,Sector 15,5314.332539,0,0,5.818060875,0.110656854,low
grid_2_8,2018,2,8,0.222222222,0.888888889,0.675862503,0.224716,0.418336,3.922419,0.10116667,0.00977,-0.002716,0.952649,0.012119,-0.003788,0.181617667,0.117485548,0.450195892,0.214946,0.188359,0,0.025921059,0,0.132534875,0.11939174,0.447329875,23.205,72.7175,Sector 15,5314.332539,0,0,6.03794241,0.115846277,medium
grid_2_8,2019,2,8,0.222222222,0.888888889,0.675862503,0.235657,0.388503,4.108359,0.12091259,0.010941,-0.029833,0.18594,0.015766,-0.010849667,0.298166667,0.153003749,0.513085021,0.224716,0.214946,0.10116667,0,0.0132935,0.141845625,0.162704042,0.417634625,23.205,72.7175,Sector 15,5314.332539,0,0,5.835408688,0.11106628,medium
grid_2_8,2020,2,8,0.222222222,0.888888889,0.675862503,0.225255,0.395884,3.153929,0.019556786,-0.010402,0.007381,-0.95443,0.003436333,-0.008389333,0.061386333,0.080845159,0.086820268,0.235657,0.224716,0.12091259,0.10116667,0.012119,0.13746025,0.149312911,0.437031,23.205,72.7175,Sector 15,5314.332539,0,0,6.174380779,0.119066358,low
grid_2_8,2021,2,8,0.222222222,0.888888889,0.675862503,0.22668,0.417964,9.920575,0.738141537,0.001425,0.02208,6.766646,0.000654667,-0.000124,1.999385333,0.671448586,3.256300866,0.225255,0.235657,0.019556786,0.12091259,0.015766,0.14447675,0.686284421,0.435614375,23.205,72.7175,Sector 15,5314.332539,0,0,6.547572374,0.127874051,low
grid_2_8,2022,2,8,0.222222222,0.888888889,0.675862503,0.231614,0.410841,12.073594,0.966781637,0.004934,-0.007123,2.153019,-0.001347667,0.007446,2.655078333,0.87127043,4.174089057,0.22668,0.225255,0.738141537,0.019556786,0.003436333,0.1522085,0.833239268,0.43667275,23.205,72.7175,Sector 15,5314.332539,0,0,6.547572374,0.127874051,medium
grid_2_8,2023,2,8,0.222222222,0.888888889,0.675862503,0.253404,0.440364,12.386399,1,0.02179,0.029523,0.312805,0.009383,0.014826667,3.07749,1,3.946252047,0.231614,0.22668,0.966781637,0.738141537,0.000654667,0.165770125,0.94388957,0.4639285,23.205,72.7175,Sector 15,5314.332539,0,0,6.547572374,0.127874051,medium
grid_2_8,2024,2,8,0.222222222,0.888888889,0.675862503,0.251519,0.420452,11.091106,0.862446211,-0.001885,-0.019912,-1.295293,0.008279667,0.000829333,0.390177,0.181043814,3.428936907,0.253404,0.231614,1,0.966781637,-0.001347667,0.16595325,0.95155822,0.44883975,23.205,72.7175,Sector 15,5314.332539,0,0,6.547572374,0.127874051,medium
grid_2_9,2016,2,9,0.222222222,1,0.808901099,0.103774,0.242931,1.441855,0,0,-0.00487,-0.223957,0,-0.00487,-0.223957,0,0,0.103774,0.103774,0,0,0,0.1439612,0.005184212,0.2351138,23.205,72.7305,por,6677.282296,0,0,1.766063809,0.015025691,low
grid_2_9,2017,2,9,0.222222222,1,0.808901099,0.122924,0.452092,1.631225,0.054631425,0.01915,0,0.18937,0.009575,-0.002435,-0.0172935,0.176278694,0.444428917,0.103774,0.103774,0,0,0,0.1686876,0.042135587,0.4316886,23.205,72.7305,por,6677.282296,0,0,1.674828053,0.012872436,low
grid_2_9,2018,2,9,0.222222222,1,0.808901099,0.12889,0.459539,1.912728,0.135842334,0.005966,0.007447,0.281503,0.008372,0.000859,0.082305333,0.261233958,1.053931882,0.122924,0.103774,0.054631425,0,0,0.1796218,0.087472519,0.4352834,23.205,72.7305,por,6677.282296,0,0,1.799245477,0.015808811,low
grid_2_9,2019,2,9,0.222222222,1,0.808901099,0.132787,0.448431,2.055523,0.177037319,0.003897,-0.011108,0.142795,0.009671,-0.001220333,0.204556,0.365510659,1.333232816,0.12889,0.122924,0.135842334,0.054631425,0.009575,0.1871824,0.123383765,0.4080848,23.205,72.7305,por,6677.282296,0,0,1.795346022,0.01571678,low
grid_2_9,2020,2,9,0.222222222,1,0.808901099,0.133202,0.45171,2.033939,0.170810543,0.000415,0.003279,-0.021584,0.003426,-0.000127333,0.134238,0.305531198,1.28233255,0.132787,0.12889,0.177037319,0.135842334,0.008372,0.1820502,0.088272861,0.4242722,23.205,72.7305,por,6677.282296,0,0,1.727347612,0.01411195,low
grid_2_9,2021,2,9,0.222222222,1,0.808901099,0.144156,0.4641,3.897404,0.708402283,0.010954,0.01239,1.863465,0.005088667,0.001520333,0.661558667,0.755322277,4.914102559,0.133202,0.132787,0.170810543,0.177037319,0.009671,0.185792,0.686006127,0.4249828,23.205,72.7305,por,6677.282296,0,0,6.547572374,0.127874051,low
grid_2_9,2022,2,9,0.222222222,1,0.808901099,0.146412,0.469329,4.580135,0.905363613,0.002256,0.005229,0.682731,0.004541667,0.006966,0.841537333,0.908839488,6.183628594,0.144156,0.133202,0.708402283,0.170810543,0.003426,0.1946062,0.903084519,0.4253852,23.205,72.7305,por,6677.282296,0,0,6.547572374,0.127874051,low
grid_2_9,2023,2,9,0.222222222,1,0.808901099,0.155794,0.501381,4.879172,0.991632913,0.009382,0.032052,0.299037,0.007530667,0.016557,0.948411,1,6.364985483,0.146412,0.144156,0.905363613,0.708402283,0.005088667,0.2123478,0.955989159,0.4483074,23.205,72.7305,por,6677.282296,0,0,6.547572374,0.127874051,low
grid_2_9,2024,2,9,0.222222222,1,0.808901099,0.15502,0.480497,4.908175,1,-0.000774,-0.020884,0.029003,0.003621333,0.005465667,0.336923667,0.478416902,6.450738932,0.155794,0.146412,0.991632913,0.905363613,0.004541667,0.2150078,0.912415669,0.4379226,23.205,72.7305,por,6677.282296,0,0,6.547572374,0.127874051,medium
grid_3_0,2016,3,0,0.333333333,0,0.745355992,0.094937,0.190077,3.510714,0,0,-0.006153,-0.072033,0,-0.006153,-0.072033,0,0,0.094937,0.094937,0,0,0,0.3860008,0,0.1669616,23.215,72.6135,Sector 16,1833.800575,0,0,3.018522263,0.044584957,low
grid_3_0,2017,3,0,0.333333333,0,0.745355992,0.111988,0.388781,4.328634,0.090172069,0.017051,0,0.81792,0.0085255,-0.0030765,0.3729435,0.27511823,0.805186841,0.094937,0.094937,0,0,0,0.4279086,0.288733693,0.3210496,23.215,72.6135,Sector 16,1833.800575,0,0,2.967004299,0.043369082,medium
grid_3_0,2018,3,0,0.333333333,0,0.745355992,0.117648,0.374226,4.517584,0.111002972,0.00566,-0.014555,0.18895,0.007570333,-0.006902667,0.311612333,0.23719865,0.943509698,0.111988,0.094937,0.090172069,0,0,0.4287508,0.222488778,0.3113756,23.215,72.6135,Sector 16,1833.800575,0,0,3.468226194,0.055198417,medium
grid_3_0,2019,3,0,0.333333333,0,0.745355992,0.148881,0.327627,6.176014,0.293837558,0.031233,-0.046599,1.65843,0.017981333,-0.020384667,0.888433333,0.593833152,1.973627157,0.117648,0.111988,0.111002972,0.090172069,0.0085255,0.4354574,0.369595675,0.265733,23.215,72.6135,Sector 16,1833.800575,0,0,3.326448202,0.051852315,medium
grid_3_0,2020,3,0,0.333333333,0,0.745355992,0.150536,0.368733,7.190145,0.405641024,0.001655,0.041106,1.014131,0.012849333,-0.006682667,0.953837,0.63427066,2.69462673,0.148881,0.117648,0.293837558,0.111002972,0.007570333,0.4417446,0.344977796,0.2981348,23.215,72.6135,Sector 16,1833.800575,0,0,3.682725191,0.060260807,medium
grid_3_0,2021,3,0,0.333333333,0,0.745355992,0.157093,0.363697,7.945268,0.488890001,0.006557,-0.005036,0.755123,0.013148333,-0.003509667,1.142561333,0.75095436,3.112085765,0.150536,0.148881,0.405641024,0.293837558,0.017981333,0.4554304,0.499337145,0.2915302,23.215,72.6135,Sector 16,1833.800575,0,0,6.547572374,0.127874051,medium
grid_3_0,2022,3,0,0.333333333,0,0.745355992,0.180892,0.34765,9.086401,0.614694877,0.023799,-0.016047,1.141133,0.010670333,0.006674333,0.970129,0.644343611,3.39811312,0.157093,0.150536,0.488890001,0.405641024,0.012849333,0.4733014,0.619840122,0.2875566,23.215,72.6135,Sector 16,1833.800575,0,0,6.547572374,0.127874051,medium
grid_3_0,2023,3,0,0.333333333,0,0.745355992,0.211647,0.374779,10.538884,0.774824715,0.030755,0.027129,1.452483,0.020370333,0.002015333,1.116246333,0.734684431,3.660912057,0.180892,0.157093,0.614694877,0.488890001,0.013148333,0.5023572,0.816896938,0.2938458,23.215,72.6135,Sector 16,1833.800575,0,0,6.547572374,0.127874051,high
grid_3_0,2024,3,0,0.333333333,0,0.745355992,0.208279,0.37884,12.581372,1,-0.003368,0.004061,2.042488,0.017062,0.005047667,1.545368,1,4.801229115,0.211647,0.180892,0.774824715,0.614694877,0.010670333,0.508022,1,0.293013,23.215,72.6135,Sector 16,1833.800575,0,0,6.547572374,0.127874051,high
grid_3_1,2016,3,1,0.333333333,0.111111111,0.598351645,0.505553,0.165108,8.550868,0,0,-0.006785,-0.327052,0,-0.006785,-0.327052,0,0,0.505553,0.505553,0,0,0,0.40531325,0.030979621,0.168920125,23.215,72.6265,Sector 5A,1841.145619,0.073803065,0.000575155,18.41546249,0.407968068,high
grid_3_1,2017,3,1,0.333333333,0.111111111,0.598351645,0.547223,0.326629,11.94996,0.517022651,0.04167,0,3.399092,0.020835,-0.0033925,1.53602,1,0.944809896,0.505553,0.505553,0,0,0,0.445716625,0.272165468,0.325376125,23.215,72.6265,Sector 5A,1841.145619,0.073803065,0.000575155,17.41451073,0.384344611,high
grid_3_1,2018,3,1,0.333333333,0.111111111,0.598351645,0.54802,0.328094,10.596598,0.311168026,0.000797,0.001465,-1.353362,0.014155667,-0.001773333,0.572892667,0.483043418,0.567803106,0.547223,0.505553,0.517022651,0,0,0.4474055,0.147850239,0.318072375,23.215,72.6265,Sector 5A,1841.145619,0.073803065,0.000575155,15.94302082,0.349615984,high
grid_3_1,2019,3,1,0.333333333,0.111111111,0.598351645,0.538515,0.284449,12.145615,0.546782971,-0.009505,-0.043645,1.549017,0.010987333,-0.01406,1.198249,0.818702122,1.015351394,0.54802,0.547223,0.311168026,0.517022651,0.020835,0.4521135,0.320793538,0.274060125,23.215,72.6265,Sector 5A,1841.145619,0.073803065,0.000575155,19.20813751,0.426675988,high
grid_3_1,2020,3,1,0.333333333,0.111111111,0.598351645,0.539726,0.316172,12.155546,0.548293537,0.001211,0.031723,0.009931,-0.002499,-0.003485667,0.068528667,0.212327096,1.015871981,0.538515,0.54802,0.546782971,0.311168026,0.014155667,0.454197875,0.254766459,0.30493575,23.215,72.6265,Sector 5A,1841.145619,0.073803065,0.000575155,18.27147865,0.404569906,high
grid_3_1,2021,3,1,0.333333333,0.111111111,0.598351645,0.555567,0.307758,12.826043,0.650280225,0.015841,-0.008414,0.670497,0.002515667,-0.006778667,0.743148333,0.574427791,1.170478186,0.539726,0.538515,0.548293537,0.546782971,0.010987333,0.46739675,0.364806742,0.299863125,23.215,72.6265,Sector 5A,1841.145619,0.073803065,0.000575155,6.547572374,0.127874051,high
grid_3_1,2022,3,1,0.333333333,0.111111111,0.598351645,0.562985,0.31111,12.561877,0.610098963,0.007418,0.003352,-0.264166,0.008156667,0.008887,0.138754,0.250020396,1.083684076,0.555567,0.539726,0.650280225,0.548293537,-0.002499,0.4800635,0.577647086,0.293950125,23.215,72.6265,Sector 5A,1841.145619,0.073803065,0.000575155,6.547572374,0.127874051,high
grid_3_1,2023,3,1,0.333333333,0.111111111,0.598351645,0.56339,0.331184,14.189937,0.857736831,0.000405,0.020074,1.62806,0.007888,0.005004,0.678130333,0.539529515,1.522453911,0.562985,0.555567,0.610098963,0.650280225,0.002515667,0.50503975,0.762019646,0.30274275,23.215,72.6265,Sector 5A,1841.145619,0.073803065,0.000575155,6.547572374,0.127874051,high
grid_3_1,2024,3,1,0.333333333,0.111111111,0.598351645,0.557877,0.332041,15.125226,1,-0.005513,0.000857,0.935289,0.00077,0.008094333,0.766394333,0.586905033,1.792506605,0.56339,0.562985,0.857736831,0.610098963,0.008156667,0.5026325,1,0.302607625,23.215,72.6265,Sector 5A,1841.145619,0.073803065,0.000575155,6.547572374,0.127874051,high
grid_3_2,2016,3,2,0.333333333,0.222222222,0.458122847,0.567818,0.159249,16.520534,0,0,-0.009459,-0.187973,0,-0.009459,-0.187973,0.077590647,0,0.567818,0.567818,0,0,0,0.501627125,0.044206855,0.170582,23.215,72.6395,Sector 7/B,2226.682666,0.036354792,0.000190018,20.64710999,0.46063717,high
grid_3_2,2017,3,2,0.333333333,0.222222222,0.458122847,0.612074,0.30478,19.538477,0.252325295,0.044256,0,3.017943,0.022128,-0.0047295,1.414985,0.487859636,0.412245713,0.567818,0.567818,0,0,0,0.543597875,0.454679642,0.3272165,23.215,72.6395,Sector 7/B,2226.682666,0.036354792,0.000190018,21.87088966,0.489519588,high
grid_3_2,2018,3,2,0.333333333,0.222222222,0.458122847,0.616553,0.307961,16.851908,0.02770564,0.004479,0.003181,-2.686569,0.016245,-0.002092667,0.047800333,0.137935639,0.044936275,0.612074,0.567818,0.252325295,0,0,0.549722375,0.170984717,0.327269125,23.215,72.6395,Sector 7/B,2226.682666,0.036354792,0.000190018,22.65374947,0.507995858,high
grid_3_2,2019,3,2,0.333333333,0.222222222,0.458122847,0.609322,0.265528,19.765517,0.271307739,-0.007231,-0.042433,2.913609,0.013834667,-0.013084,1.081661,0.402547045,0.445260953,0.616553,0.612074,0.02770564,0.252325295,0.022128,0.536071625,0.398124547,0.283392375,23.215,72.6395,Sector 7/B,2226.682666,0.036354792,0.000190018,23.06600189,0.517725426,high
grid_3_2,2020,3,2,0.333333333,0.222222222,0.458122847,0.595076,0.285801,18.065097,0.129138395,-0.014246,0.020273,-1.70042,-0.005666,-0.006326333,-0.491126667,0,0.217011235,0.609322,0.616553,0.271307739,0.02770564,0.016245,0.538442375,0.291387874,0.313832875,23.215,72.6395,Sector 7/B,2226.682666,0.036354792,0.000190018,22.4282608,0.502674102,high
grid_3_2,2021,3,2,0.333333333,0.222222222,0.458122847,0.614468,0.280939,18.233168,0.143190537,0.019392,-0.004862,0.168071,-0.000695,-0.009007333,0.46042,0.243543554,0.233031344,0.595076,0.609322,0.129138395,0.271307739,0.013834667,0.550350875,0.339726164,0.30927325,23.215,72.6395,Sector 7/B,2226.682666,0.036354792,0.000190018,6.547572374,0.127874051,high
grid_3_2,2022,3,2,0.333333333,0.222222222,0.458122847,0.621036,0.277793,21.389287,0.407068502,0.006568,-0.003146,3.156119,0.003904667,0.004088333,0.541256667,0.26423329,0.655465781,0.614468,0.595076,0.143190537,0.129138395,-0.005666,0.558356875,0.60358138,0.309882875,23.215,72.6395,Sector 7/B,2226.682666,0.036354792,0.000190018,6.547572374,0.127874051,high
grid_3_2,2023,3,2,0.333333333,0.222222222,0.458122847,0.625232,0.286786,24.676837,0.681935199,0.004196,0.008993,3.28755,0.010052,0.000328333,2.203913333,0.68978185,1.09068971,0.621036,0.614468,0.407068502,0.143190537,-0.000695,0.563118,0.738029576,0.322193,23.215,72.6395,Sector 7/B,2226.682666,0.036354792,0.000190018,6.547572374,0.127874051,high
grid_3_2,2024,3,2,0.333333333,0.222222222,0.458122847,0.618886,0.28844,28.481059,1,-0.006346,0.001654,3.804222,0.001472667,0.002500333,3.415963667,1,1.615803854,0.625232,0.621036,0.681935199,0.407068502,0.003904667,0.553074875,1,0.32368025,23.215,72.6395,Sector 7/B,2226.682666,0.036354792,0.000190018,6.547572374,0.127874051,high
grid_3_3,2016,3,3,0.333333333,0.333333333,0.333333333,0.420019,0.183525,21.874817,0,0,-0.005711,-1.211552,0,-0.005711,-1.211552,0,0,0.420019,0.420019,0,0,0,0.438710875,0.0649983,0.183459625,23.215,72.6525,Sector 10A,1492.830445,0.013695665,2.68E-05,25.0788517,0.565230685,high
grid_3_3,2017,3,3,0.333333333,0.333333333,0.333333333,0.462731,0.355757,27.235957,0.641153621,0.042712,0,5.36114,0.021356,-0.0028555,2.074794,0.87454439,1.38558306,0.420019,0.420019,0,0,0,0.473208375,0.352659728,0.360159125,23.215,72.6525,Sector 10A,1492.830445,0.013695665,2.68E-05,22.97666168,0.515616908,high
grid_3_3,2018,3,3,0.333333333,0.333333333,0.333333333,0.482191,0.359396,22.107536,0.027831511,0.01946,0.003639,-5.128421,0.020724,-0.000690667,-0.326277667,0.235584355,0.057718733,0.462731,0.420019,0.641153621,0,0,0.484442375,0.097404093,0.356875375,23.215,72.6525,Sector 10A,1492.830445,0.013695665,2.68E-05,25.80381012,0.582340425,high
grid_3_3,2019,3,3,0.333333333,0.333333333,0.333333333,0.467728,0.303916,25.499068,0.433434242,-0.014463,-0.05548,3.391532,0.015903,-0.017280333,1.208083667,0.643900185,0.926678144,0.482191,0.462731,0.027831511,0.641153621,0.021356,0.46707175,0.370358452,0.31045,23.215,72.6525,Sector 10A,1492.830445,0.013695665,2.68E-05,24.25193977,0.54571474,high
grid_3_3,2020,3,3,0.333333333,0.333333333,0.333333333,0.473793,0.340371,24.694046,0.337159425,0.006065,0.036455,-0.805022,0.003687333,-0.005128667,-0.847303667,0.096931771,0.711616072,0.467728,0.482191,0.433434242,0.027831511,0.020724,0.46673075,0.300499294,0.34235,23.215,72.6525,Sector 10A,1492.830445,0.013695665,2.68E-05,22.04961395,0.493737659,high
grid_3_3,2021,3,3,0.333333333,0.333333333,0.333333333,0.484714,0.334941,22.59784,0.086468328,0.010921,-0.00543,-2.096206,0.000841,-0.008151667,0.163434667,0.365903917,0.17839004,0.473793,0.467728,0.337159425,0.433434242,0.015903,0.475950625,0.313598096,0.347863875,23.215,72.6525,Sector 10A,1492.830445,0.013695665,2.68E-05,6.547572374,0.127874051,high
